"virus name","TaxaID","refseq id","Genome.organization"
"Wenzhou picorna-like virus 37",1923623,"NC_033001","Linear"
"Wenzhou picorna-like virus 39",1923625,"NC_032911","Linear"
"Wenzhou picorna-like virus 4",1923626,"NC_033151","Linear"
"Wenzhou picorna-like virus 40",1923627,"NC_032921","Linear"
"Wenzhou picorna-like virus 41",1923628,"NC_032933","Linear"
"Wenzhou picorna-like virus 42",1923629,"NC_032947","Linear"
"Wenzhou picorna-like virus 43",1923630,"NC_033107","Linear"
"Wenzhou picorna-like virus 44",1923631,"NC_033198","Linear"
"Wenzhou picorna-like virus 45",1923632,"NC_033051","Linear"
"Wenzhou picorna-like virus 46",1923633,"NC_032882","Linear"
"Wenzhou picorna-like virus 47",1923634,"NC_033150","Linear"
"Wenzhou picorna-like virus 48",1923635,"NC_032820","Linear"
"Wenzhou picorna-like virus 49",1923636,"NC_032900","Linear"
"Wenzhou picorna-like virus 5",1923637,"NC_033131","Linear"
"Wenzhou picorna-like virus 51",1923639,"NC_033101","Linear"
"Wenzhou picorna-like virus 52",1923640,"NC_032814","Linear"
"Wenzhou picorna-like virus 53",1923641,"NC_033163","Linear"
"Wenzhou picorna-like virus 54",1923642,"NC_033036","Linear"
"Wenzhou picorna-like virus 6",1923643,"NC_033110","Linear"
"Wenzhou picorna-like virus 7",1923644,"NC_032842","Linear"
"Wenzhou picorna-like virus 9",1923646,"NC_033067","Linear"
"Wenzhou shrimp virus 10",1923649,"NC_033164","Linear"
"Wenzhou shrimp virus 3",1923650,"NC_032784","Linear"
"Wenzhou shrimp virus 4",1923651,"NC_032989","Linear"
"Wenzhou shrimp virus 5",1923652,"NC_032825","Linear"
"Wenzhou shrimp virus 6",1923653,"NC_032996","Linear"
"Wenzhou shrimp virus 7",1923654,"NC_032420","Linear"
"Wenzhou shrimp virus 8",1923655,"NC_032852","Linear"
"Wenzhou sobemo-like virus 1",1923657,"NC_033239","Linear"
"Wenzhou sobemo-like virus 2",1923658,"NC_033120","Linear"
"Wenzhou sobemo-like virus 3",1923659,"NC_033128","Linear"
"Wenzhou sobemo-like virus 4",1923660,"NC_033138","Linear"
"Wenzhou tombus-like virus 1",1923662,"NC_033435","Linear"
"Wenzhou tombus-like virus 10",1923663,"NC_033440","Linear"
"Wenzhou tombus-like virus 11",1923664,"NC_033417","Linear"
"Wenzhou tombus-like virus 12",1923665,"NC_033429","Linear"
"Wenzhou tombus-like virus 14",1923667,"NC_033443","Linear"
"Wenzhou tombus-like virus 15",1923668,"NC_033438","Linear"
"Wenzhou tombus-like virus 16",1923669,"NC_033426","Linear"
"Wenzhou tombus-like virus 17",1923670,"NC_033432","Linear"
"Wenzhou tombus-like virus 18",1923671,"NC_033431","Linear"
"Wenzhou tombus-like virus 2",1923672,"NC_033430","Linear"
"Wenzhou tombus-like virus 3",1923673,"NC_033433","Linear"
"Wenzhou tombus-like virus 4",1923674,"NC_033420","Linear"
"Wenzhou tombus-like virus 5",1923675,"NC_033439","Linear"
"Wenzhou tombus-like virus 6",1923676,"NC_033427","Linear"
"Wenzhou tombus-like virus 7",1923677,"NC_033441","Linear"
"Wenzhou tombus-like virus 8",1923678,"NC_033434","Linear"
"Wenzhou tombus-like virus 9",1923679,"NC_033444","Linear"
"Wenzhou toti-like virus 1",1923680,"NC_032462","Linear"
"Wenzhou weivirus-like virus 1",1923682,"NC_033422","Linear"
"Wenzhou yanvirus-like virus 1",1923683,"NC_033428","Linear"
"Wenzhou yanvirus-like virus 2",1923684,"NC_033424","Linear"
"Wesselsbron virus",164416,"NC_012735","Linear"
"West African Asystasia virus 2",1046574,"NC_038476","Linear"
"West Nile virus",11082,"NC_001563,NC_009942","Linear"
"West Nile virus H442",449280,"EF429200","Linear"
"West Nile virus SA381/00",449279,"EF429199","Linear"
"West Nile virus SA93/01",449277,"EF429198","Linear"
"West Nile virus SPU116/89",449278,"EF429197","Linear"
"West Nile virus strain 385-99",307044,"AY842931","Linear"
"West Nile virus strain PTRoxo",406269,"AM404308","Linear"
"Western chimpanzee simian foamy virus",2170203,"U04327","Linear"
"Western equine encephalitis virus",11039,"NC_003908","Linear"
"Western grey kangaroopox virus",1566307,"NC_055228","Linear"
"Western lowland gorilla simian foamy virus",2170204,"NC_039029","Linear"
"Whataroa virus",48543,"NC_016961","Linear"
"Wheat dwarf India virus",1174526,"NC_017828","Linear"
"Wheat dwarf virus",10834,"NC_003326","Linear"
"Wheat dwarf virus - [Enkoping1]",290587,"AJ311031","Linear"
"Wheat dwarf virus - [Gansu Gangu]",452663,"EF536859","Linear"
"Wheat dwarf virus - [Hebei Shijiazhuang]",452664,"EF536868","Linear"
"Wheat dwarf virus - [Henan zhengzhou]",452665,"EF536861","Linear"
"Wheat dwarf virus - [Sanxi Taiyuan]",452666,"EF536873","Linear"
"Wheat dwarf virus - [Sanxi Yangling]",452667,"EF536878","Linear"
"Wheat dwarf virus - [Sanxi Yuncheng]",452668,"EF536876","Linear"
"Wheat dwarf virus - [Sweden]",268789,"X02869","Linear"
"Wheat dwarf virus - [Taiyuan]",399784,"DQ868525","Linear"
"Wheat dwarf virus - [Yunnan Kunming]",452669,"EF536886","Linear"
"Wheat dwarf virus - barley/SxA43-16",520123,"AM980883","Linear"
"Wheat dwarf virus Bg17",522359,"AM989927","Linear"
"Wheat dwarf virus H07",558674,"FM210034","Linear"
"Wheat eqlid mosaic virus",460364,"NC_009805","Linear"
"Wheat leaf yellowing-associated virus",2019445,"NC_035451","Linear"
"Wheat streak mosaic virus",31741,"NC_001886","Linear"
"Wheat yellow dwarf virus-GPV",572239,"NC_012931","Linear"
"Wheat yellow striate virus",2152660,"NC_055484","Linear"
"White bream virus",405554,"NC_008516","Linear"
"White clover mosaic virus",12188,"NC_003820","Linear"
"White clover mottle virus",1913024,"NC_031747","Linear"
"White spot syndrome virus",342409,"NC_003225","Linear"
"White sucker hepatitis B virus",1690672,"NC_027922","Linear"
"White-eye coronavirus HKU16",1159907,"NC_016991","Linear"
"White-tailed deer coronavirus US/OH-WD470/1994",422134,"FJ425187","Linear"
"White-tufted-ear marmoset simian foamy virus",2170205,"NC_039030","Linear"
"Whitefly VEM 1 begomovirus",1032481,"HM859902","Linear"
"Whitefly VEM 2 begomovirus",1032482,"HM859903","Linear"
"Whitefly VEM satellite",1032483,"HM859904,HM859905,HM859906,HM859907,HM859908,HM859909,HM859910,HM859911","Linear"
"Whitefly associated Guatemala alphasatellite 1",2560838,"NC_038974","Linear"
"Whitefly associated Guatemala alphasatellite 2",2169828,"NC_038973","Linear"
"Whitefly associated Puerto Rico alphasatellite 1",2169829,"NC_038975","Linear"
"Whitefly-associated begomovirus 1",2169739,"NC_038967","Linear"
"Whitefly-associated begomovirus 2",2169740,"NC_038968","Linear"
"Whitefly-associated begomovirus 3",2169741,"NC_038969","Linear"
"Whitefly-associated begomovirus 4",2169742,"NC_038970","Linear"
"Whitefly-associated begomovirus 6",2169743,"NC_038971","Linear"
"Whitefly-associated begomovirus 7",2169744,"NC_038972","Linear"
"Wigeon coronavirus HKU20",1159908,"NC_016995","Linear"
"Wild melon vein banding virus",2018313,"NC_035458","Linear"
"Wild onion symptomless virus",1862127,"NC_030391","Linear"
"Wild potato mosaic virus",187977,"NC_004426","Linear"
"Wild tomato mosaic virus",400396,"NC_009744","Linear"
"Wild vitis virus 1",2025352,"NC_035480","Linear"
"Wilkie narna-like virus 1",2010280,"NC_035126","Linear"
"Wilkie narna-like virus 2",2010281,"NC_035120","Linear"
"Wilkie partiti-like virus 1",2010283,"NC_035122","Linear"
"Wilkie partiti-like virus 2",2010284,"NC_035119","Linear"
"Winged bean alphaendornavirus 1",2169693,"NC_031336","Linear"
"Winogradskyella phage Peternella_1",2745699,"NC_062754","Linear"
"Wiseana iridescent virus",68347,"NC_015780","Linear"
"Wiseana signata nucleopolyhedrovirus",65124,"NC_038370","Linear"
"Wissadula yellow mosaic virus",1904884,"NC_031451","Linear"
"Wisteria badnavirus 1",1973265,"NC_034252","Linear"
"Wisteria vein mosaic virus",201862,"NC_007216","Linear"
"Wobbly possum disease virus",1118369,"NC_026811","Linear"
"Wood mouse herpesvirus",432370,"NC_055233","Linear"
"Woodchuck hepatitis virus",35269,"NC_004107","Linear"
"Woodlouse hunter spider associated circular virus 1",2293310,"NC_040343","Linear"
"Woolly monkey hepatitis B virus",68416,"NC_028129","Linear"
"Woolly monkey sarcoma virus",11970,"NC_009424","Linear"
"Wuchan romanomermis nematode virus 1",1923685,"NC_033419","Linear"
"Wuchang cockroach Virus 4",1923688,"NC_033442","Linear"
"Wuchang romanomermis nematode virus 2",2773460,"NC_033436","Linear"
"Wuhan Ant Virus",1608100,"NC_031276","Linear"
"Wuhan Fly Virus 2",1608102,"NC_031278","Linear"
"Wuhan House Fly Virus 1",1608104,"NC_031282","Linear"
"Wuhan House Fly Virus 2",1608105,"NC_031283","Linear"
"Wuhan Insect virus 4",1608109,"NC_031225","Linear"
"Wuhan Insect virus 5",1608110,"NC_031227","Linear"
"Wuhan Insect virus 6",1608111,"NC_031232","Linear"
"Wuhan Insect virus 7",1608112,"NC_031236","Linear"
"Wuhan Louse Fly Virus 10",1608114,"NC_031240","Linear"
"Wuhan Louse Fly Virus 5",1608119,"NC_031301","Linear"
"Wuhan Louse Fly Virus 9",1608123,"NC_031302","Linear"
"Wuhan Mosquito Virus 8",1608133,"NC_028265","Linear"
"Wuhan Mosquito Virus 9",1608134,"NC_031303","Linear"
"Wuhan Tick Virus 1",1608137,"NC_031304","Linear"
"Wuhan arthropod virus 1",1923690,"NC_033421","Linear"
"Wuhan arthropod virus 2",1923691,"NC_033437","Linear"
"Wuhan arthropod virus 3",1923692,"NC_033425","Linear"
"Wuhan centipede virus",1746069,"NC_030227","Linear"
"Wuhan coneheads virus 1",1923695,"NC_033418","Linear"
"Wuhan coneheads virus 2",1923696,"NC_033416","Linear"
"Wuhan fly virus 4",1923698,"NC_033462","Linear"
"Wuhan heteroptera virus 1",1923701,"NC_033461","Linear"
"Wuhan horsefly Virus 3",1923704,"NC_033474","Linear"
"Wuhan house centipede virus 1",1923705,"NC_033469","Linear"
"Wuhan house centipede virus 2",1923706,"NC_033459","Linear"
"Wuhan house centipede virus 3",1923707,"NC_033458","Linear"
"Wuhan house centipede virus 9",1923713,"NC_033470","Linear"
"Wuhan insect virus 10",1923714,"NC_033475","Linear"
"Wuhan insect virus 11",1923715,"NC_033460","Linear"
"Wuhan insect virus 12",1923716,"NC_033816","Linear"
"Wuhan insect virus 13",1923717,"NC_033455","Linear"
"Wuhan insect virus 14",1923718,"NC_033473","Linear"
"Wuhan insect virus 17",1923721,"NC_033472","Linear"
"Wuhan insect virus 18",1923722,"NC_033471","Linear"
"Wuhan insect virus 19",1923723,"NC_033457","Linear"
"Wuhan insect virus 20",1923724,"NC_033463","Linear"
"Wuhan insect virus 26",1923730,"NC_033465","Linear"
"Wuhan insect virus 27",1923731,"NC_033468","Linear"
"Wuhan insect virus 28",1923732,"NC_033466","Linear"
"Wuhan insect virus 31",1923735,"NC_033467","Linear"
"Wuhan insect virus 33",1923736,"NC_033722","Linear"
"Wuhan insect virus 34",1923737,"NC_033713","Linear"
"Wuhan insect virus 8",1923739,"NC_033707","Linear"
"Wuhan insect virus 9",1923740,"NC_033710","Linear"
"Wuhan japanese halfbeak arterivirus",2116443,"NC_046957","Linear"
"Wuhan millipede virus 3",1923742,"NC_033733","Linear"
"Wuhan nido-like virus 1",1923743,"NC_033735","Linear"
"Wuhan pillworm virus 2",1923745,"NC_033731","Linear"
"Wuhan poty-like virus 1",1923748,"NC_033708","Linear"
"Wuhan sharpbelly bornavirus",2116489,"NC_055169","Linear"
"Wuhan spider virus 2",1923751,"NC_032128","Linear"
"Wuhan spider virus 3",1923752,"NC_033718","Linear"
"Wuhan spider virus 4",1923753,"NC_033717","Linear"
"Wuhan spider virus 5",1923754,"NC_033714","Linear"
"Wuhan spider virus 6",1923755,"NC_033712","Linear"
"Wuhan spider virus 7",1923756,"NC_033702","Linear"
"Wuhan spider virus 8",1923757,"NC_033711","Linear"
"Wuhan spider virus 9",1923758,"NC_033709","Linear"
"Wuhan spirurian nematodes virus 1",1923759,"NC_033732","Linear"
"Wuhan tick virus 2",1608138,"NC_028266","Linear"
"Wuharv parvovirus 1",1245561,"NC_039049","Linear"
"Xanthomonas citri phage CP2",1188795,"NC_020205","Linear"
"Xanthomonas phage Bosa",2674976,"NC_052967","Linear"
"Xanthomonas phage Carpasina",2163636,"NC_047962","Linear"
"Xanthomonas phage Cf1c",2928691,"NC_001396","Linear"
"Xanthomonas phage FoX1",2723897,"NC_055835","Linear"
"Xanthomonas phage FoX2",2723898,"NC_055836","Linear"
"Xanthomonas phage FoX3",2723899,"NC_055837","Linear"
"Xanthomonas phage FoX4",2723900,"NC_055839","Linear"
"Xanthomonas phage FoX5",2723901,"NC_055838","Linear"
"Xanthomonas phage KPhi1",1927017,"NC_054460","Linear"
"Xanthomonas phage OP2",331627,"NC_007710","Linear"
"Xanthomonas phage RiverRider",2108116,"NC_048703","Linear"
"Xanthomonas phage XAJ24",1775250,"NC_047762","Linear"
"Xanthomonas phage XPP1",2099853,"NC_054458","Linear"
"Xanthomonas phage XPV1",2099860,"NC_054459","Linear"
"Xanthomonas phage XaF13",2608322,"NC_062737","Linear"
"Xanthomonas phage XacF1",1463607,"AB910602","Linear"
"Xanthomonas phage Xf109",1852597,"NC_043028","Linear"
"Xanthomonas phage Xf409",1979540,"NC_055055","Linear"
"Xanthomonas phage Xoo-sp2",1852622,"NC_052966","Linear"
"Xanthomonas phage Xop411",2913975,"NC_009543","Linear"
"Xanthomonas phage Xp10",2907956,"NC_004902","Linear"
"Xanthomonas phage Xp15",322855,"NC_007024","Linear"
"Xanthomonas phage f20-Xaj",1784979,"NC_030928","Linear"
"Xanthomonas phage f30-Xaj",1784981,"NC_030937","Linear"
"Xanthomonas phage phi Xc10",2024237,"NC_047840","Linear"
"Xanthomonas phage phiL7",538979,"NC_012742","Linear"
"Xanthomonas phage vB_XveM_DIBBI",1129194,"NC_017981","Linear"
"Xanthomonas virus phiXaf18",2653651,"NC_054461","Linear"
"Xanthophyllomyces dendrorhous virus L1A",1167690,"NC_020903","Linear"
"Xanthophyllomyces dendrorhous virus L1B",1167691,"NC_038699","Linear"
"Xenopus laevis endogenous retrovirus Xen1",204873,"NC_010955","Linear"
"Xenotropic MuLV-related virus",438045,"HQ154630","Linear"
"Xenotropic MuLV-related virus 22Rv1/CWR-R1",749340,"FN692043","Linear"
"Xenotropic MuLV-related virus RKO",1049224,"JF274252","Linear"
"Xenotropic MuLV-related virus VP35",356663,"DQ241301","Linear"
"Xenotropic MuLV-related virus VP42",356664,"DQ241302","Linear"
"Xenotropic MuLV-related virus VP62",373193,"DQ399707","Linear"
"Xenotropic murine leukemia virus",11837,"JF908815","Linear"
"Xestia c-nigrum granulovirus",51677,"NC_002331","Linear"
"Xiburema virus",1272959,"NC_025362","Linear"
"Xincheng Mosquito Virus",1608141,"NC_031244","Linear"
"Xingshan cricket virus",1746072,"NC_028370","Linear"
"Xingshan nematode virus 1",1923760,"NC_032483","Linear"
"Xingshan nematode virus 2",1923761,"NC_033727","Linear"
"Xingshan nematode virus 4",1923763,"NC_033701","Linear"
"Xingshan nematode virus 6",1923765,"NC_033719","Linear"
"Xinzhou dimarhabdovirus virus 1",1923768,"NC_033703","Linear"
"Xinzhou nematode virus 1",1923769,"NC_033728","Linear"
"Xinzhou nematode virus 2",1923770,"NC_033730","Linear"
"Xinzhou nematode virus 4",1923772,"NC_033705","Linear"
"Xinzhou nematode virus 5",1923773,"NC_033704","Linear"
"Xinzhou nematode virus 6",1923774,"NC_043490","Linear"
"Xinzhou nematode virus 7",1923775,"NC_033734","Linear"
"Xinzhou spider virus 2",1746073,"NC_028372","Linear"
"Xinzhou spider virus 3",1746074,"NC_030228","Linear"
"Xinzhou toro-like virus",1923777,"NC_033700","Linear"
"Xipapillomavirus 1",10561,"NC_004197","Linear"
"Xipdecavirus OP1",329254,"NC_007709","Linear"
"Xishuangbanna aedes flavivirus",1821227,"NC_034017","Linear"
"Xuanwuvirus P884B11",2844224,"NC_049391","Linear"
"Xylella phage Bacata",2674970,"NC_052973","Linear"
"Xylella phage Paz",1415145,"NC_022982","Linear"
"Xylella phage Prado",1415146,"NC_022987","Linear"
"Xylella phage Salvo",1415147,"NC_042345","Linear"
"Xylella phage Sano",1415148,"NC_042344","Linear"
"Xylella phage Xfas53",670252,"NC_013599","Linear"
"Y73 sarcoma virus",11884,"NC_008094","Linear"
"Yaba monkey tumor virus",38804,"NC_005179","Linear"
"Yaba-like disease virus",132475,"NC_002642","Linear"
"Yacon necrotic mottle virus",1561150,"NC_026472","Linear"
"Yacon virus A",1868472,"NC_030657","Linear"
"Yado-kari virus 1",1148496,"NC_040360","Linear"
"Yado-nushi virus 1-A",2094187,"NC_040357","Linear"
"Yak astrovirus",1604873,"KM822593","Linear"
"Yak enterovirus",1604871,"NC_029854","Linear"
"Yam chlorotic necrosis virus",2175329,"NC_055491","Linear"
"Yam chlorotic necrotic mosaic virus",596957,"NC_038561","Linear"
"Yam latent virus",1592930,"NC_026248","Linear"
"Yam mild mosaic virus",87097,"NC_019412","Linear"
"Yam mosaic virus",41460,"NC_004752","Linear"
"Yam spherical virus",1421055,"NC_022895","Linear"
"Yam virus X",1503864,"NC_025252","Linear"
"Yambean mosaic virus",418827,"NC_016441","Linear"
"Yaounde virus",64319,"NC_034018","Linear"
"Yata virus",1272960,"NC_028241","Linear"
"Yellow baboon polyomavirus 1",1286213,"NC_025894","Linear"
"Yellow baboon polyomavirus 2",1286214,"NC_025897","Linear"
"Yellow fever virus",11089,"NC_002031","Linear"
"Yellow fever virus 17D/Tiantan",617102,"FJ654700","Linear"
"Yellow head virus",96029,"NC_043505,NC_048215","Linear"
"Yellow oat grass mosaic virus",2170240,"NC_024471","Linear"
"Yellow tailflower mild mottle virus",1416026,"NC_022801","Linear"
"Yellow-breasted capuchin simian foamy virus",2170206,"NC_039031","Linear"
"Yellowstone Lake virophage 5",1557033,"NC_028269","Linear"
"Yellowstone Lake virophage 6",1557034,"NC_028270","Linear"
"Yellowstone Lake virophage 7",1557035,"NC_028257","Linear"
"Yellowstone lake phycodnavirus 1",1586713,"NC_028112","Linear"
"Yellowstone lake phycodnavirus 2",1586714,"NC_028110","Linear"
"Yellowstone lake phycodnavirus 3",1586715,"NC_028108","Linear"
"Yerba mate alphaendornavirus",1514896,"NC_024455","Linear"
"Yerba mate chlorosis-associated virus",2487100,"NC_055505","Linear"
"Yerba mate-associated circular DNA virus 1",2219873,"NC_040708","Linear"
"Yersinia phage Berlin",369257,"NC_008694","Linear"
"Yersinia phage PST",1351740,"NC_027404","Linear"
"Yersinia phage PY54",172667,"NC_005069","Linear"
"Yersinia phage PYPS2T",2321390,"NC_054944","Linear"
"Yersinia phage PYPS50",2321391,"NC_048108","Linear"
"Yersinia phage R",1195074,"JX000007","Linear"
"Yersinia phage Y",1176434,"JQ957925","Linear"
"Yersinia phage Yep-phi",928293,"NC_023715","Linear"
"Yersinia phage Yepe2",532078,"NC_011038","Linear"
"Yersinia phage YpP-G",1176764,"JQ965702","Linear"
"Yersinia phage YpP-R",1176765,"JQ965701","Linear"
"Yersinia phage YpP-Y",1176766,"NC_047939","Linear"
"Yersinia phage YpsP-G",1176767,"NC_047940","Linear"
"Yersinia phage fHe-Yen3-01",1932893,"NC_047805","Linear"
"Yersinia phage fHe-Yen9-01",1965363,"NC_055716","Linear"
"Yersinia phage fHe-Yen9-04",2052742,"NC_042116","Linear"
"Yersinia phage fPS-2",2052930,"NC_054943","Linear"
"Yersinia phage fPS-53",2052752,"NC_047936","Linear"
"Yersinia phage fPS-54-ocr",2052753,"NC_047937","Linear"
"Yersinia phage fPS-59",2052754,"NC_047935","Linear"
"Yersinia phage fPS-65",2052931,"NC_055724","Linear"
"Yersinia phage fPS-9",2052746,"NC_047934","Linear"
"Yersinia phage fPS-90",2052932,"NC_055723","Linear"
"Yersinia phage phi80-18",1206559,"NC_019911","Linear"
"Yersinia phage phiA1122",227720,"NC_004777","Linear"
"Yersinia phage phiD1",1206560,"NC_027353","Linear"
"Yersinia phage phiR1-37",331278,"NC_016163","Linear"
"Yersinia phage phiR1-RT",1206558,"NC_019909","Linear"
"Yersinia phage phiR2-01",1206557,"NC_019919","Linear"
"Yersinia phage phiR8-01",1206556,"NC_047951","Linear"
"Yersinia phage phiYe-F10",1662463,"NC_047755","Linear"
"Yersinia phage phiYeO3-12",110457,"NC_001271","Linear"
"Yersinia phage vB_YenM_TG1",1589265,"NC_028820","Linear"
"Yersinia phage vB_YenP_AP10",1735591,"NC_028655","Linear"
"Yersinia phage vB_YenP_AP5",1536611,"NC_025451","Linear"
"Yersinia phage vB_YenP_ISAO8",1675027,"NC_028850","Linear"
"Yersinia phage vB_YepM_ZN18",2691085,"NC_054945","Linear"
"Yersinia phage vB_YpM_22",2736197,"NC_055844","Linear"
"Yersinia phage vB_YpM_46",2736200,"NC_055845","Linear"
"Yersinia phage vB_YpM_50",2736202,"NC_055846","Linear"
"Yichang virus",2053026,"NC_040534","Linear"
"Ying Kou virus",2479372,"NC_040636","Linear"
"Yokapox virus",1076255,"NC_015960","Linear"
"Yokose virus",64294,"NC_005039","Linear"
"Yongjia Tick Virus 2",1608146,"NC_031305","Linear"
"Yongsan iflavirus 1",2315809,"NC_040587","Linear"
"Yongsan picorna-like virus 3",2315806,"NC_040584","Linear"
"Yongsan picorna-like virus 4",2315807,"NC_040654","Linear"
